45.45279;4.386615;2019-07-05T15:36:51.000Z
45.452788333;4.386613333;2019-07-05T15:36:52.000Z
45.452783333;4.386608333;2019-07-05T15:36:54.000Z
45.452781667;4.386606667;2019-07-05T15:36:55.000Z
45.45275;4.386621667;2019-07-05T15:36:57.000Z
45.452733333;4.38666;2019-07-05T15:36:58.000Z
45.452681667;4.386743333;2019-07-05T15:37:00.000Z
45.452651667;4.386755;2019-07-05T15:37:01.000Z
45.452546667;4.386781667;2019-07-05T15:37:03.000Z
45.452498333;4.386805;2019-07-05T15:37:04.000Z
45.452446667;4.386833333;2019-07-05T15:37:06.000Z
45.452423333;4.386843333;2019-07-05T15:37:07.000Z
45.452371667;4.386856667;2019-07-05T15:37:09.000Z
45.452351667;4.386865;2019-07-05T15:37:10.000Z
45.452316667;4.386873333;2019-07-05T15:37:12.000Z
45.452305;4.386878333;2019-07-05T15:37:13.000Z
45.452283333;4.386888333;2019-07-05T15:37:15.000Z
45.452273333;4.386888333;2019-07-05T15:37:16.000Z
45.452248333;4.38687;2019-07-05T15:37:18.000Z
45.452235;4.386866667;2019-07-05T15:37:19.000Z
45.452201667;4.386866667;2019-07-05T15:37:21.000Z
45.45218;4.386865;2019-07-05T15:37:22.000Z
45.452145;4.386866667;2019-07-05T15:37:24.000Z
45.452123333;4.38687;2019-07-05T15:37:25.000Z
45.452085;4.38688;2019-07-05T15:37:27.000Z
45.45207;4.386883333;2019-07-05T15:37:28.000Z
45.452026667;4.386881667;2019-07-05T15:37:30.000Z
45.452006667;4.386881667;2019-07-05T15:37:31.000Z
45.451973333;4.386885;2019-07-05T15:37:33.000Z
45.451951667;4.386881667;2019-07-05T15:37:34.000Z
45.451906667;4.386851667;2019-07-05T15:37:36.000Z
45.451901667;4.386866667;2019-07-05T15:37:37.000Z
45.451911667;4.386926667;2019-07-05T15:37:39.000Z
45.451921667;4.38695;2019-07-05T15:37:40.000Z
45.451911667;4.387;2019-07-05T15:37:42.000Z
45.451903333;4.387028333;2019-07-05T15:37:43.000Z
45.451888333;4.387071667;2019-07-05T15:37:45.000Z
45.451878333;4.387083333;2019-07-05T15:37:46.000Z
45.451851667;4.387098333;2019-07-05T15:37:48.000Z
45.451838333;4.387103333;2019-07-05T15:37:49.000Z
45.45183;4.387106667;2019-07-05T15:37:50.000Z
45.451808333;4.387091667;2019-07-05T15:37:51.000Z
45.45177;4.38706;2019-07-05T15:37:53.000Z
45.451738333;4.387033333;2019-07-05T15:37:54.000Z
45.451688333;4.387;2019-07-05T15:37:56.000Z
45.451676667;4.386975;2019-07-05T15:37:57.000Z
45.451665;4.386925;2019-07-05T15:37:59.000Z
45.45166;4.386901667;2019-07-05T15:38:00.000Z
45.451651667;4.386853333;2019-07-05T15:38:02.000Z
45.45164;4.386833333;2019-07-05T15:38:03.000Z
45.451621667;4.386805;2019-07-05T15:38:05.000Z
45.45161;4.386798333;2019-07-05T15:38:06.000Z
45.451625;4.386791667;2019-07-05T15:38:08.000Z
45.451618333;4.386786667;2019-07-05T15:38:09.000Z
45.451611667;4.386791667;2019-07-05T15:38:11.000Z
45.451608333;4.38679;2019-07-05T15:38:12.000Z
45.451608333;4.386788333;2019-07-05T15:38:14.000Z
45.451608333;4.386786667;2019-07-05T15:38:15.000Z
45.451606667;4.386785;2019-07-05T15:38:17.000Z
45.451605;4.386785;2019-07-05T15:38:18.000Z
45.451605;4.386783333;2019-07-05T15:38:20.000Z
45.451605;4.386781667;2019-07-05T15:38:21.000Z
45.451605;4.38678;2019-07-05T15:38:23.000Z
45.451605;4.38678;2019-07-05T15:38:24.000Z
45.451605;4.386778333;2019-07-05T15:38:26.000Z
45.451605;4.386776667;2019-07-05T15:38:27.000Z
45.451605;4.386775;2019-07-05T15:38:29.000Z
45.451605;4.386775;2019-07-05T15:38:30.000Z
45.451603333;4.386773333;2019-07-05T15:38:32.000Z
45.451603333;4.386771667;2019-07-05T15:38:33.000Z
45.451603333;4.38677;2019-07-05T15:38:35.000Z
45.451603333;4.38677;2019-07-05T15:38:36.000Z
45.451603333;4.38677;2019-07-05T15:38:38.000Z
45.451603333;4.38677;2019-07-05T15:38:39.000Z
45.451603333;4.38677;2019-07-05T15:38:41.000Z
45.451603333;4.38677;2019-07-05T15:38:42.000Z
45.451603333;4.38677;2019-07-05T15:38:44.000Z
45.451603333;4.386771667;2019-07-05T15:38:45.000Z
45.451603333;4.386773333;2019-07-05T15:38:47.000Z
45.451603333;4.386773333;2019-07-05T15:38:48.000Z
45.4516;4.386775;2019-07-05T15:38:50.000Z
45.451598333;4.386776667;2019-07-05T15:38:51.000Z
45.451588333;4.386783333;2019-07-05T15:38:53.000Z
45.45158;4.386786667;2019-07-05T15:38:54.000Z
45.451573333;4.38679;2019-07-05T15:38:56.000Z
45.451573333;4.38679;2019-07-05T15:38:57.000Z
45.45158;4.386808333;2019-07-05T15:38:59.000Z
45.451586667;4.386838333;2019-07-05T15:39:00.000Z
45.45159;4.386898333;2019-07-05T15:39:02.000Z
45.451593333;4.386946667;2019-07-05T15:39:03.000Z
45.451585;4.387085;2019-07-05T15:39:05.000Z
45.451578333;4.387166667;2019-07-05T15:39:06.000Z
45.451581667;4.387333333;2019-07-05T15:39:08.000Z
45.451591667;4.387431667;2019-07-05T15:39:09.000Z
45.451616667;4.387638333;2019-07-05T15:39:11.000Z
45.451628333;4.387738333;2019-07-05T15:39:12.000Z
45.45166;4.387933333;2019-07-05T15:39:14.000Z
45.451673333;4.388026667;2019-07-05T15:39:15.000Z
45.451711667;4.388171667;2019-07-05T15:39:17.000Z
45.451726667;4.388216667;2019-07-05T15:39:18.000Z
45.451735;4.388285;2019-07-05T15:39:20.000Z
45.451728333;4.388316667;2019-07-05T15:39:21.000Z
45.451668333;4.38836;2019-07-05T15:39:23.000Z
45.451613333;4.388381667;2019-07-05T15:39:24.000Z
45.451468333;4.388433333;2019-07-05T15:39:26.000Z
45.451388333;4.38846;2019-07-05T15:39:27.000Z
45.451205;4.388506667;2019-07-05T15:39:29.000Z
45.451113333;4.388535;2019-07-05T15:39:30.000Z
45.450931667;4.388586667;2019-07-05T15:39:32.000Z
45.450845;4.388615;2019-07-05T15:39:33.000Z
45.450658333;4.388661667;2019-07-05T15:39:35.000Z
45.450565;4.388683333;2019-07-05T15:39:36.000Z
45.450376667;4.388733333;2019-07-05T15:39:38.000Z
45.450288333;4.388756667;2019-07-05T15:39:39.000Z
45.45012;4.388805;2019-07-05T15:39:41.000Z
45.450051667;4.388823333;2019-07-05T15:39:42.000Z
45.44994;4.388845;2019-07-05T15:39:44.000Z
45.449888333;4.388851667;2019-07-05T15:39:45.000Z
45.44981;4.388835;2019-07-05T15:39:47.000Z
45.449778333;4.388806667;2019-07-05T15:39:48.000Z
45.449748333;4.388698333;2019-07-05T15:39:50.000Z
45.449731667;4.388616667;2019-07-05T15:39:51.000Z
45.449691667;4.388398333;2019-07-05T15:39:53.000Z
45.449675;4.388265;2019-07-05T15:39:54.000Z
45.449651667;4.388128333;2019-07-05T15:39:55.000Z
45.449633333;4.387976667;2019-07-05T15:39:56.000Z
45.449608333;4.38765;2019-07-05T15:39:58.000Z
45.449596667;4.387493333;2019-07-05T15:39:59.000Z
45.449583333;4.387341667;2019-07-05T15:40:00.000Z
45.449565;4.387198333;2019-07-05T15:40:01.000Z
45.449538333;4.386945;2019-07-05T15:40:03.000Z
45.449525;4.386846667;2019-07-05T15:40:04.000Z
45.449516667;4.386761667;2019-07-05T15:40:05.000Z
45.449513333;4.386696667;2019-07-05T15:40:06.000Z
45.449526667;4.38666;2019-07-05T15:40:08.000Z
45.449533333;4.38664;2019-07-05T15:40:09.000Z
45.449531667;4.386628333;2019-07-05T15:40:11.000Z
45.44953;4.386631667;2019-07-05T15:40:12.000Z
45.449525;4.38664;2019-07-05T15:40:14.000Z
45.449525;4.386643333;2019-07-05T15:40:15.000Z
45.449516667;4.386643333;2019-07-05T15:40:17.000Z
45.449516667;4.386643333;2019-07-05T15:40:18.000Z
45.449516667;4.38664;2019-07-05T15:40:20.000Z
45.449516667;4.386638333;2019-07-05T15:40:21.000Z
45.4495;4.386613333;2019-07-05T15:40:23.000Z
45.449466667;4.386595;2019-07-05T15:40:24.000Z
45.449428333;4.38651;2019-07-05T15:40:26.000Z
45.449418333;4.386455;2019-07-05T15:40:27.000Z
45.449405;4.386296667;2019-07-05T15:40:29.000Z
45.449393333;4.386213333;2019-07-05T15:40:30.000Z
45.449381667;4.386028333;2019-07-05T15:40:32.000Z
45.449376667;4.385935;2019-07-05T15:40:33.000Z
45.449331667;4.38581;2019-07-05T15:40:35.000Z
45.449288333;4.385786667;2019-07-05T15:40:36.000Z
45.449178333;4.38582;2019-07-05T15:40:38.000Z
45.449108333;4.385841667;2019-07-05T15:40:39.000Z
45.449033333;4.385865;2019-07-05T15:40:40.000Z
45.448958333;4.38588;2019-07-05T15:40:41.000Z
45.448811667;4.385903333;2019-07-05T15:40:43.000Z
45.448738333;4.385918333;2019-07-05T15:40:44.000Z
45.448601667;4.385955;2019-07-05T15:40:46.000Z
45.448546667;4.385973333;2019-07-05T15:40:47.000Z
45.448461667;4.385985;2019-07-05T15:40:49.000Z
45.44847;4.386006667;2019-07-05T15:40:50.000Z
45.448468333;4.385981667;2019-07-05T15:40:52.000Z
45.448468333;4.385973333;2019-07-05T15:40:53.000Z
45.448468333;4.385951667;2019-07-05T15:40:55.000Z
45.448466667;4.385946667;2019-07-05T15:40:56.000Z
45.448465;4.38587;2019-07-05T15:40:58.000Z
45.448463333;4.38581;2019-07-05T15:40:59.000Z
45.44845;4.385738333;2019-07-05T15:41:00.000Z
45.44844;4.38566;2019-07-05T15:41:01.000Z
45.44841;4.385483333;2019-07-05T15:41:03.000Z
45.448391667;4.38539;2019-07-05T15:41:04.000Z
45.448368333;4.385238333;2019-07-05T15:41:06.000Z
45.44836;4.385191667;2019-07-05T15:41:07.000Z
45.448346667;4.38514;2019-07-05T15:41:09.000Z
45.448341667;4.385133333;2019-07-05T15:41:10.000Z
45.448336667;4.38513;2019-07-05T15:41:12.000Z
45.448338333;4.38513;2019-07-05T15:41:13.000Z
45.44834;4.38513;2019-07-05T15:41:15.000Z
45.448341667;4.38513;2019-07-05T15:41:16.000Z
45.44834;4.385131667;2019-07-05T15:41:18.000Z
45.44834;4.385131667;2019-07-05T15:41:19.000Z
45.448338333;4.385126667;2019-07-05T15:41:21.000Z
45.448338333;4.385126667;2019-07-05T15:41:22.000Z
45.448338333;4.385126667;2019-07-05T15:41:24.000Z
45.448338333;4.385126667;2019-07-05T15:41:25.000Z
45.448338333;4.385126667;2019-07-05T15:41:27.000Z
45.448338333;4.385126667;2019-07-05T15:41:28.000Z
45.448336667;4.38512;2019-07-05T15:41:30.000Z
45.448336667;4.38512;2019-07-05T15:41:31.000Z
45.448336667;4.38512;2019-07-05T15:41:33.000Z
45.448336667;4.38512;2019-07-05T15:41:34.000Z
45.44834;4.38512;2019-07-05T15:41:36.000Z
45.44834;4.38512;2019-07-05T15:41:37.000Z
45.448341667;4.38512;2019-07-05T15:41:39.000Z
45.448343333;4.385121667;2019-07-05T15:41:40.000Z
45.44835;4.385133333;2019-07-05T15:41:42.000Z
45.44835;4.385133333;2019-07-05T15:41:43.000Z
45.448343333;4.38513;2019-07-05T15:41:45.000Z
45.44834;4.385128333;2019-07-05T15:41:46.000Z
45.448336667;4.38512;2019-07-05T15:41:48.000Z
45.448336667;4.385113333;2019-07-05T15:41:49.000Z
45.448331667;4.385113333;2019-07-05T15:41:51.000Z
45.448331667;4.385115;2019-07-05T15:41:52.000Z
45.448331667;4.385116667;2019-07-05T15:41:54.000Z
45.448331667;4.385118333;2019-07-05T15:41:55.000Z
45.448331667;4.385118333;2019-07-05T15:41:57.000Z
45.448328333;4.385121667;2019-07-05T15:41:58.000Z
45.44833;4.385128333;2019-07-05T15:42:00.000Z
45.44833;4.385128333;2019-07-05T15:42:01.000Z
45.448328333;4.385128333;2019-07-05T15:42:03.000Z
45.448328333;4.385128333;2019-07-05T15:42:04.000Z
45.44833;4.385128333;2019-07-05T15:42:06.000Z
45.448331667;4.385126667;2019-07-05T15:42:07.000Z
45.448318333;4.385086667;2019-07-05T15:42:09.000Z
45.448305;4.385051667;2019-07-05T15:42:10.000Z
45.448286667;4.38492;2019-07-05T15:42:12.000Z
45.448301667;4.384816667;2019-07-05T15:42:13.000Z
45.448266667;4.384631667;2019-07-05T15:42:15.000Z
45.448248333;4.38454;2019-07-05T15:42:16.000Z
45.448206667;4.384378333;2019-07-05T15:42:18.000Z
45.448185;4.384293333;2019-07-05T15:42:19.000Z
45.448141667;4.384101667;2019-07-05T15:42:21.000Z
45.44812;4.384003333;2019-07-05T15:42:22.000Z
45.448073333;4.383813333;2019-07-05T15:42:24.000Z
45.448048333;4.383725;2019-07-05T15:42:25.000Z
45.448008333;4.383583333;2019-07-05T15:42:27.000Z
45.447993333;4.383505;2019-07-05T15:42:28.000Z
45.447955;4.383321667;2019-07-05T15:42:30.000Z
45.447931667;4.38321;2019-07-05T15:42:31.000Z
45.447913333;4.382986667;2019-07-05T15:42:33.000Z
45.447906667;4.382866667;2019-07-05T15:42:34.000Z
45.447878333;4.382661667;2019-07-05T15:42:36.000Z
45.447851667;4.382566667;2019-07-05T15:42:37.000Z
45.44781;4.382426667;2019-07-05T15:42:39.000Z
45.447736667;4.382431667;2019-07-05T15:42:40.000Z
45.447613333;4.382431667;2019-07-05T15:42:42.000Z
45.447545;4.382451667;2019-07-05T15:42:43.000Z
45.447383333;4.382511667;2019-07-05T15:42:45.000Z
45.447288333;4.382541667;2019-07-05T15:42:46.000Z
45.447123333;4.382596667;2019-07-05T15:42:48.000Z
45.447045;4.382625;2019-07-05T15:42:49.000Z
45.446925;4.382658333;2019-07-05T15:42:51.000Z
45.446875;4.382666667;2019-07-05T15:42:52.000Z
45.446825;4.382681667;2019-07-05T15:42:54.000Z
45.44681;4.382676667;2019-07-05T15:42:55.000Z
45.446813333;4.38267;2019-07-05T15:42:57.000Z
45.446816667;4.382668333;2019-07-05T15:42:58.000Z
45.446825;4.382681667;2019-07-05T15:43:00.000Z
45.446825;4.382688333;2019-07-05T15:43:01.000Z
45.446821667;4.382693333;2019-07-05T15:43:03.000Z
45.446823333;4.382693333;2019-07-05T15:43:04.000Z
45.446825;4.382698333;2019-07-05T15:43:06.000Z
45.446823333;4.382703333;2019-07-05T15:43:07.000Z
45.446823333;4.38271;2019-07-05T15:43:09.000Z
45.446825;4.38271;2019-07-05T15:43:10.000Z
45.446823333;4.382715;2019-07-05T15:43:12.000Z
45.446823333;4.382716667;2019-07-05T15:43:13.000Z
45.446823333;4.38272;2019-07-05T15:43:15.000Z
45.446823333;4.382721667;2019-07-05T15:43:16.000Z
45.446821667;4.382725;2019-07-05T15:43:18.000Z
45.446821667;4.382723333;2019-07-05T15:43:19.000Z
45.44682;4.382726667;2019-07-05T15:43:21.000Z
45.446818333;4.382725;2019-07-05T15:43:22.000Z
45.44682;4.382718333;2019-07-05T15:43:24.000Z
45.44682;4.382718333;2019-07-05T15:43:25.000Z
45.44682;4.382718333;2019-07-05T15:43:27.000Z
45.446816667;4.382721667;2019-07-05T15:43:28.000Z
45.446811667;4.382723333;2019-07-05T15:43:30.000Z
45.446811667;4.382718333;2019-07-05T15:43:31.000Z
45.446811667;4.382711667;2019-07-05T15:43:33.000Z
45.446808333;4.382711667;2019-07-05T15:43:34.000Z
45.446808333;4.382711667;2019-07-05T15:43:36.000Z
45.446806667;4.382713333;2019-07-05T15:43:37.000Z
45.446803333;4.382718333;2019-07-05T15:43:39.000Z
45.446803333;4.382718333;2019-07-05T15:43:40.000Z
45.446803333;4.382718333;2019-07-05T15:43:42.000Z
45.446803333;4.382718333;2019-07-05T15:43:43.000Z
45.446766667;4.382746667;2019-07-05T15:43:45.000Z
45.446745;4.382768333;2019-07-05T15:43:46.000Z
45.446706667;4.382796667;2019-07-05T15:43:48.000Z
45.446693333;4.382828333;2019-07-05T15:43:49.000Z
45.446673333;4.382941667;2019-07-05T15:43:51.000Z
45.446665;4.383006667;2019-07-05T15:43:52.000Z
45.446711667;4.383245;2019-07-05T15:43:54.000Z
45.446725;4.38335;2019-07-05T15:43:55.000Z
45.446761667;4.38351;2019-07-05T15:43:57.000Z
45.446778333;4.383575;2019-07-05T15:43:58.000Z
45.446795;4.383641667;2019-07-05T15:44:00.000Z
45.446801667;4.383658333;2019-07-05T15:44:01.000Z
45.446811667;4.383666667;2019-07-05T15:44:03.000Z
45.446813333;4.383668333;2019-07-05T15:44:04.000Z
45.44681;4.383668333;2019-07-05T15:44:05.000Z
45.44681;4.38367;2019-07-05T15:44:06.000Z
45.44681;4.383668333;2019-07-05T15:44:08.000Z
45.44681;4.383666667;2019-07-05T15:44:09.000Z
45.446813333;4.383668333;2019-07-05T15:44:11.000Z
45.446813333;4.38367;2019-07-05T15:44:12.000Z
45.446821667;4.383671667;2019-07-05T15:44:14.000Z
45.446823333;4.383678333;2019-07-05T15:44:15.000Z
45.44683;4.383753333;2019-07-05T15:44:17.000Z
45.446836667;4.383793333;2019-07-05T15:44:18.000Z
45.446858333;4.38392;2019-07-05T15:44:20.000Z
45.44687;4.383995;2019-07-05T15:44:21.000Z
45.44689;4.384146667;2019-07-05T15:44:23.000Z
45.446901667;4.384213333;2019-07-05T15:44:24.000Z
45.446926667;4.384341667;2019-07-05T15:44:26.000Z
45.44694;4.384405;2019-07-05T15:44:27.000Z
45.44695;4.384526667;2019-07-05T15:44:29.000Z
45.446956667;4.38458;2019-07-05T15:44:30.000Z
45.44699;4.384695;2019-07-05T15:44:32.000Z
45.447011667;4.384775;2019-07-05T15:44:33.000Z
45.447038333;4.384901667;2019-07-05T15:44:35.000Z
45.447043333;4.384971667;2019-07-05T15:44:36.000Z
45.447073333;4.385125;2019-07-05T15:44:38.000Z
45.447095;4.385215;2019-07-05T15:44:39.000Z
45.452596667;4.386485;2019-07-05T15:49:19.000Z
45.452606667;4.386478333;2019-07-05T15:49:20.000Z
45.452621667;4.38647;2019-07-05T15:49:22.000Z
45.45263;4.38647;2019-07-05T15:49:23.000Z
45.452641667;4.386471667;2019-07-05T15:49:25.000Z
45.452646667;4.386473333;2019-07-05T15:49:26.000Z
45.452651667;4.386476667;2019-07-05T15:49:28.000Z
45.452653333;4.386476667;2019-07-05T15:49:29.000Z
45.452653333;4.386478333;2019-07-05T15:49:31.000Z
45.452656667;4.38648;2019-07-05T15:49:32.000Z
45.452663333;4.386481667;2019-07-05T15:49:34.000Z
45.45267;4.386481667;2019-07-05T15:49:35.000Z
45.45268;4.38648;2019-07-05T15:49:37.000Z
45.452686667;4.386478333;2019-07-05T15:49:38.000Z
45.452695;4.386476667;2019-07-05T15:49:40.000Z
45.452696667;4.386476667;2019-07-05T15:49:41.000Z
45.452701667;4.386476667;2019-07-05T15:49:43.000Z
45.452701667;4.386476667;2019-07-05T15:49:44.000Z
45.4527;4.386476667;2019-07-05T15:49:46.000Z
45.452701667;4.386476667;2019-07-05T15:49:47.000Z
45.452705;4.386485;2019-07-05T15:49:49.000Z
45.452708333;4.386488333;2019-07-05T15:49:50.000Z
45.452713333;4.386488333;2019-07-05T15:49:52.000Z
45.452718333;4.38649;2019-07-05T15:49:53.000Z
45.45273;4.386495;2019-07-05T15:49:55.000Z
45.452731667;4.386493333;2019-07-05T15:49:56.000Z
45.452733333;4.386493333;2019-07-05T15:49:58.000Z
45.452735;4.386493333;2019-07-05T15:49:59.000Z
45.452735;4.386496667;2019-07-05T15:50:01.000Z
45.452735;4.3865;2019-07-05T15:50:02.000Z
